RowNumber,CustomerID,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,NetPromoterScore,SatisfactionSurveyScore,CustomerLoyaltyProgram,RewardPointsBalance,AutoRenewalEnabled,PaymentMethod,PaymentFailures,CustomerSupportTickets,IssueResolutionTime,ComplaintSeverity,RefundRequests,MobileAppUsage,WebPortalUsage,AvgSessionDuration,DeviceType,CompetitorWebsiteVisits,ChurnedFriends,MarketSentimentScore
4156,15708003,Aleksandrova,-0.6618603284865127,2,1,41,1.0345146229121955,0.14022849743729768,-0.91227458746453,1,0,-1.7160852865778138,0,-27.0,8,1,-0.23946489494527537,0,0,-0.8471206444416878,-0.3245260436036968,0.06061973406276196,2,1.288596430972779,1.2592323556248277,-1.2245878028204018,-1.283369477490859,3,-0.2865491688355369,1.429757720979386,1
4157,15599452,Conti,-0.4747263076799085,1,0,43,1.0345146229121955,0.7843892455712536,0.8133836022641172,1,0,-1.3260155036845258,0,-67.0,5,1,-0.29559934897480883,0,3,-0.8471206444416878,0.31205618846761196,0.15619494876865866,2,-1.345100700865402,-1.6891603887571494,0.8369503028333974,-0.24681152392390032,3,0.02244422117486435,0.24096877725358196,2
4159,15771580,Davison,2.072375642187759,0,0,38,-1.7309204092349235,0.48805130567682714,-0.91227458746453,0,1,0.8496497218684477,0,55.0,1,0,1.38670172703374,1,1,-0.8471206444416878,-0.3245260436036968,0.39513298553340037,2,-1.345100700865402,-0.9871621162852501,0.2643008290406754,-0.7003056286094447,0,-1.522522728877142,-1.542214638335124,0
4161,15722350,Udinesi,-0.24600694891628122,1,0,37,0.6888352438938058,1.1370203312766272,-0.91227458746453,1,1,0.5721254889237632,0,-15.0,10,0,-1.0385145924273997,1,3,-0.26507043739719427,0.9486384205389207,0.8730090590628838,3,1.288596430972779,-1.4785609070155796,0.49336061855776425,1.5023800227203423,1,0.9494243912060681,-1.542214638335124,0
4162,15611371,Siciliani,0.8871935104125994,0,1,43,-0.34820289316136394,1.5977363833476492,-0.91227458746453,1,1,-0.8232628511916464,0,47.0,6,0,1.0880109901605435,1,0,1.4810801837362864,1.5852206526102295,-1.4207960938786368,2,-1.345100700865402,1.6102314918607774,0.9514801975919418,0.012327964467839346,0,-1.522522728877142,1.429757720979386,0
4163,15673584,Bell,0.013901413315113421,0,0,74,-0.002523514142974041,-1.222549805465863,0.8133836022641172,1,1,-1.7268875917461959,0,-57.0,7,0,0.6527957169439138,0,1,-1.4291708514861814,0.31205618846761196,1.0641594884746772,3,-1.345100700865402,-1.12756177077963,-1.2245878028204018,-0.7003056286094447,1,1.2584177812164694,1.429757720979386,0
4164,15636396,Jackson,-0.24600694891628122,0,0,35,0.6888352438938058,-1.222549805465863,0.8133836022641172,0,1,1.6162157013679128,0,49.0,5,0,0.5588917845858671,1,0,-1.4291708514861814,-0.3245260436036968,-0.895132412996205,1,1.288596430972779,-0.004364534824591009,0.6078905133163086,0.5953918133492536,0,-1.2135293388667407,1.429757720979386,0
4165,15706170,Onyemere,-0.15243993851297913,0,1,34,-1.3852410302165337,0.12335525281390955,-0.91227458746453,0,0,-1.0906974836204135,0,56.0,9,0,-0.7924932198288271,0,3,-0.8471206444416878,-0.9611082756750056,-0.9907076277021017,3,0.4106973870267188,1.048632873883258,-1.4536475923374907,0.9841010459368631,1,-0.2865491688355369,0.835363249116484,1
4167,15654562,Ma,2.072375642187759,2,0,45,-0.002523514142974041,1.564971756880871,4.264699981721412,1,0,-1.6445278250012105,1,98.0,6,1,-1.304979994579938,0,3,0.31697976964729924,1.5852206526102295,-0.2738935174078765,2,0.4106973870267188,1.6102314918607774,0.7224204080748531,-0.7003056286094447,0,0.9494243912060681,-0.35342569460932,0
4168,15737509,Morrison,2.072375642187759,2,1,34,1.0345146229121955,1.967529732319251,-0.91227458746453,0,0,-0.5578580781918648,0,78.0,9,0,-1.5516943851294926,1,1,0.8990299766917927,0.31205618846761196,1.0163718811217288,1,1.288596430972779,-1.05736194353244,1.0660100923504863,1.5023800227203423,1,-0.9045359488563394,-0.947820166472222,0
4169,15690796,Chambers,-1.4000000772236734,0,1,37,1.0345146229121955,-1.222549805465863,-0.91227458746453,1,0,0.029158019553608954,0,38.0,8,0,0.6957628299047912,0,1,-1.4291708514861814,-0.3245260436036968,0.06061973406276196,2,1.288596430972779,-1.19776159802682,0.8369503028333974,-0.8946602449032495,0,0.9494243912060681,-1.542214638335124,0
4170,15716728,Basedow,-1.4311890806914407,2,0,42,1.7258733809489755,-1.222549805465863,0.8133836022641172,0,1,-0.47005425734942047,0,61.0,2,0,0.3939535122521762,1,3,0.31697976964729924,-1.5976905077463144,-0.895132412996205,3,-0.4672016569193415,-1.7593602160043393,0.035241039523586606,-0.37638126811977013,0,-0.9045359488563394,1.429757720979386,1
4172,15748481,Howey,-0.9009760217393957,0,0,27,0.34315586487541583,-1.222549805465863,-0.91227458746453,0,0,-1.607100823294431,0,53.0,2,0,0.8118433366942586,0,1,0.31697976964729924,1.5852206526102295,-0.1783183027019798,2,1.288596430972779,-1.4083610797683896,-1.1100579080618573,1.1784556622306679,1,-0.2865491688355369,0.835363249116484,0
4173,15757777,Pai,-0.15243993851297913,0,0,35,-1.0395616511981438,-1.222549805465863,0.8133836022641172,1,1,-1.3406467471567474,0,33.0,1,1,0.5349826652769917,0,0,-0.8471206444416878,0.31205618846761196,-1.707521737996327,2,1.288596430972779,1.6102314918607774,-0.5374084342691354,1.3080254064265375,3,1.5674111712268706,1.429757720979386,1
4174,15747808,Ni,0.6376814826704605,0,1,29,-0.6938822721797538,0.41934204706637007,-0.91227458746453,1,1,1.5580567391723448,0,-2.0,2,0,-0.40648222113191196,0,0,0.31697976964729924,0.31205618846761196,-0.9907076277021017,1,0.4106973870267188,0.27643477416416873,-0.6519383290276798,-0.31159639602183525,1,0.3314376111852656,-1.542214638335124,2
4175,15810593,Forbes,-0.8593906837823725,0,1,51,-0.34820289316136394,-1.222549805465863,2.5390417919927644,1,1,-0.584307861866837,0,-1.0,8,1,-0.3399524978376501,1,1,0.31697976964729924,-1.5976905077463144,-0.4172563394667215,3,1.288596430972779,0.5572340831529284,-1.1100579080618573,0.4010371970554488,1,-0.9045359488563394,0.24096877725358196,1
4176,15693376,Baryshnikov,0.9391751828588784,2,1,43,-1.7309204092349235,-1.222549805465863,0.8133836022641172,1,1,-1.6923665801693801,1,10.0,8,0,-1.1885529788149798,0,0,1.4810801837362864,0.9486384205389207,1.446460347298264,3,1.288596430972779,-0.4255634983077306,-0.0792888552349578,-0.5707358844135749,1,-1.522522728877142,0.24096877725358196,2
4177,15579808,Kramer,1.0743275312192035,1,0,39,1.0345146229121955,0.8494475822562814,-0.91227458746453,1,1,-0.21710623895057987,0,-82.0,5,0,0.04709802778573798,1,3,-0.8471206444416878,0.9486384205389207,0.012832126709813612,3,-1.345100700865402,-0.8467624617908702,-0.0792888552349578,1.113670790132733,1,-0.2865491688355369,-1.542214638335124,2
4178,15598275,Sochima,0.6064924792026932,0,0,32,0.6888352438938058,-1.222549805465863,0.8133836022641172,1,1,1.7275260706282278,0,56.0,9,0,-0.7924932198288271,1,3,-0.8471206444416878,1.5852206526102295,-0.7995571982903084,1,0.4106973870267188,0.8380333921416881,0.49336061855776425,0.7249615575451234,3,1.5674111712268706,-1.542214638335124,1
4179,15737080,Marchesi,-1.462378084159208,0,0,32,-1.3852410302165337,-1.222549805465863,0.8133836022641172,0,1,-1.2469124230096063,0,47.0,9,1,-0.006610863415358837,0,3,0.8990299766917927,-0.9611082756750056,1.2075223105335222,1,-1.345100700865402,-0.49576332555492053,-0.8809981185447686,-0.8298753728053145,3,-0.9045359488563394,-1.542214638335124,2
4180,15668580,Todd,0.6792668206274837,2,1,33,-1.0395616511981438,-1.222549805465863,0.8133836022641172,1,1,-0.12605408608527827,0,86.0,7,0,-1.549268822301056,1,1,0.8990299766917927,-1.5976905077463144,0.9207966664158322,1,1.288596430972779,-0.3553636710605407,1.295069881867575,1.1784556622306679,1,-0.2865491688355369,-1.542214638335124,2
4181,15569438,Mai,-0.4539336387013969,1,1,36,1.7258733809489755,0.48598974610532153,0.8133836022641172,0,0,1.7083060186415053,0,89.0,2,1,-1.0984606451873336,0,3,1.4810801837362864,-0.3245260436036968,0.8730090590628838,3,0.4106973870267188,-0.004364534824591009,-1.568177487096035,-1.6720787100784684,1,-0.9045359488563394,-0.947820166472222,1
4182,15675842,Pinto,0.055486751272136564,2,1,26,-0.34820289316136394,1.0124941271010992,-0.91227458746453,1,0,-1.11126775848719,0,14.0,8,0,-0.8832785714074554,1,1,0.31697976964729924,0.9486384205389207,0.7296462370040389,3,-1.345100700865402,-1.05736194353244,0.8369503028333974,0.271467452859579,1,0.6404310011956669,1.429757720979386,0
4183,15577587,Reynolds,-1.0465247045889767,1,1,52,-0.002523514142974041,0.7151757655168608,-0.91227458746453,1,1,-1.0169115799509754,1,-69.0,1,0,-1.3936862923056206,0,3,1.4810801837362864,0.31205618846761196,0.39513298553340037,3,1.288596430972779,-0.5659631528021104,1.1805399871090307,0.7897464296430583,0,-1.2135293388667407,-0.35342569460932,2
4184,15625592,Sal,-1.711890111901347,0,1,26,-1.0395616511981438,-1.222549805465863,0.8133836022641172,1,1,-1.1967145197183209,0,34.0,7,1,1.7356362653531239,1,3,-0.8471206444416878,-0.9611082756750056,1.5420355620041608,3,1.288596430972779,1.2592323556248277,-1.2245878028204018,-1.283369477490859,3,-1.522522728877142,0.24096877725358196,2
4186,15642570,Scott,0.2530171065679965,2,1,35,1.0345146229121955,-1.222549805465863,0.8133836022641172,1,0,-1.2373908977038586,0,-89.0,9,1,0.5564662217574304,1,1,0.31697976964729924,-1.5976905077463144,-0.03495548064313474,1,-1.345100700865402,1.118832701130448,-0.7664682237862243,-0.24681152392390032,1,-0.5955425588459381,0.835363249116484,1
4187,15702175,Herrin,1.0847238657084592,0,0,29,-0.34820289316136394,1.157728316884713,0.8133836022641172,1,1,-1.2418665784957466,0,42.0,3,0,-1.0090613295106692,0,3,0.31697976964729924,0.31205618846761196,-0.9907076277021017,2,0.4106973870267188,-0.3553636710605407,1.295069881867575,1.1784556622306679,1,0.02244422117486435,-0.35342569460932,2
4188,15677785,Stevenson,0.055486751272136564,2,1,32,-0.002523514142974041,0.970519173013927,-0.91227458746453,1,0,0.5857411935322163,0,73.0,8,0,1.6133185970048196,0,0,0.31697976964729924,0.9486384205389207,-1.03849523505505,2,1.288596430972779,0.5572340831529284,-0.7664682237862243,-0.8946602449032495,0,-0.5955425588459381,1.429757720979386,1
4189,15786153,McKenzie,-0.06926926259893286,1,1,47,1.3801940019305856,0.9835048366791334,0.8133836022641172,1,0,0.9005582413003955,0,-65.0,1,1,0.1198649126388369,1,3,-1.4291708514861814,-1.5976905077463144,-0.1783183027019798,1,-1.345100700865402,0.978433046636068,0.9514801975919418,-1.1537997332949892,1,-0.9045359488563394,0.835363249116484,2
4190,15759499,Gardiner,-0.547500649104699,0,0,32,-0.34820289316136394,0.5573009731069992,-0.91227458746453,1,1,1.1698627879626378,0,-89.0,1,1,0.46949246890920265,0,3,-1.4291708514861814,1.5852206526102295,0.5862834149451938,3,-0.4672016569193415,1.6804313191079674,1.295069881867575,0.8545313017409932,1,0.3314376111852656,-0.35342569460932,1
4192,15715597,Onyemauchechi,0.2946024445250196,0,1,36,-1.3852410302165337,0.3343812941871781,-0.91227458746453,1,0,1.5461572691372623,0,-38.0,2,1,1.7533082231031623,0,0,0.8990299766917927,-0.3245260436036968,-1.181858057113895,2,0.4106973870267188,-0.3553636710605407,1.295069881867575,1.1784556622306679,1,0.3314376111852656,-0.947820166472222,0
4193,15610147,Ross,-0.19402527647000228,0,1,60,-1.0395616511981438,-1.222549805465863,0.8133836022641172,0,1,-1.7069045367811078,0,-40.0,6,0,-1.1441998299521385,1,1,0.8990299766917927,0.9486384205389207,0.9207966664158322,2,-1.345100700865402,0.6274339104001184,-0.6519383290276798,0.7249615575451234,3,0.9494243912060681,-0.35342569460932,0
4194,15802362,Newland,-1.0465247045889767,2,1,45,-1.7309204092349235,-1.222549805465863,0.8133836022641172,0,1,-0.51794278871554,0,11.0,5,0,0.6306191425124932,1,3,1.4810801837362864,0.9486384205389207,-0.4172563394667215,1,-1.345100700865402,0.4168344286585486,-1.2245878028204018,-0.05245690763009557,1,0.9494243912060681,-0.35342569460932,1
4196,15747168,Sanders,-0.256403283405537,1,0,47,-1.0395616511981438,0.42843996965226355,-0.91227458746453,0,1,1.1541846779496165,1,-99.0,4,0,-0.9151573971526225,1,1,-0.26507043739719427,-0.9611082756750056,-0.1783183027019798,3,1.288596430972779,0.34663460141135866,-0.3083486447520466,0.46582206915338376,0,0.02244422117486435,0.24096877725358196,0
4200,15587596,Morrison,-0.2356106144270254,2,0,39,1.0345146229121955,0.49960628702969173,-0.91227458746453,1,0,0.3022105746873593,0,-11.0,2,1,1.0502415118320303,0,3,-0.8471206444416878,0.31205618846761196,-1.707521737996327,2,1.288596430972779,0.13603511966978885,0.035241039523586606,1.1784556622306679,1,-1.522522728877142,0.24096877725358196,2
4201,15751943,Mai,-1.2648477288633482,2,0,43,-0.002523514142974041,-1.222549805465863,0.8133836022641172,0,0,-0.3599656674933303,0,18.0,2,0,-0.1611538664843213,0,3,0.31697976964729924,0.31205618846761196,1.159734703180574,2,-0.4672016569193415,-0.6361629800493004,1.1805399871090307,-0.8946602449032495,3,0.9494243912060681,1.429757720979386,1
4204,15640922,Demaine,1.4589919073216675,0,0,52,0.6888352438938058,-1.222549805465863,-0.91227458746453,1,1,0.39374117079799054,0,-60.0,2,0,-0.7637329748630786,1,3,-0.8471206444416878,0.31205618846761196,-1.4207960938786368,2,-0.4672016569193415,-1.6891603887571494,0.149770934282131,0.7897464296430583,0,-1.522522728877142,-0.947820166472222,2
4205,15567557,Chien,-0.8074090113360936,0,1,27,-1.0395616511981438,0.8308921050225448,-0.91227458746453,1,1,-1.5407630748392116,0,-3.0,6,0,1.3957109603965046,0,1,-0.8471206444416878,0.31205618846761196,1.0641594884746772,3,-1.345100700865402,-0.14476418931897087,-1.2245878028204018,-0.11724177972803049,1,0.9494243912060681,-1.542214638335124,2
4206,15670103,Dickinson,-0.8905796872501399,0,0,38,-0.002523514142974041,0.8053063493774278,-0.91227458746453,1,1,1.1860015888706703,0,-51.0,1,0,1.1760242699352441,0,0,-0.8471206444416878,0.9486384205389207,0.7774338443569871,2,1.288596430972779,0.5572340831529284,1.0660100923504863,0.012327964467839346,0,1.2584177812164694,0.24096877725358196,0
4207,15720929,Kazantseva,-0.4851226421691643,0,0,47,1.0345146229121955,-0.22828228126884706,2.5390417919927644,0,0,-1.5811973594983564,1,28.0,2,1,-0.9813406114713934,0,0,-0.26507043739719427,0.9486384205389207,-0.7995571982903084,2,-0.4672016569193415,1.7506311463551572,-1.2245878028204018,-0.50595101231564,3,-0.5955425588459381,0.24096877725358196,1
4208,15732774,Marchesi,0.055486751272136564,0,1,37,0.6888352438938058,0.5754718393822302,-0.91227458746453,1,0,0.922403900707651,0,-39.0,1,0,0.9227262088513617,0,3,-0.8471206444416878,0.9486384205389207,-0.7039819835844117,1,1.288596430972779,-0.14476418931897087,-0.8809981185447686,-1.0890148611970543,0,0.9494243912060681,0.24096877725358196,1
4209,15628558,Pan,-2.1173471569823223,0,0,44,-0.002523514142974041,0.2055518345954006,-0.91227458746453,1,1,-0.4307730052476816,0,-91.0,6,0,-0.6057248820392066,0,1,-0.8471206444416878,1.5852206526102295,0.347345378180452,3,-0.4672016569193415,-0.9871621162852501,-1.568177487096035,1.4375951506224074,3,-0.2865491688355369,0.835363249116484,1
4210,15729201,Harewood,0.325791447992787,0,1,55,1.3801940019305856,-1.222549805465863,-0.91227458746453,1,0,0.9258643907210707,1,21.0,1,1,0.5342896473260098,1,1,-0.26507043739719427,-0.3245260436036968,-1.181858057113895,2,0.4106973870267188,0.06583529242259892,1.0660100923504863,1.5023800227203423,3,0.9494243912060681,-1.542214638335124,2
4211,15731117,Kao,-2.22131050187488,2,1,28,-1.0395616511981438,0.5253524840488398,-0.91227458746453,1,0,0.9194356033089248,0,-87.0,5,1,0.02145636359940789,1,0,1.4810801837362864,0.31205618846761196,-0.7995571982903084,2,1.288596430972779,1.4698318373663974,-1.568177487096035,-0.7003056286094447,1,0.6404310011956669,-0.35342569460932,1
4212,15615207,Yeh,1.4693882418109234,2,1,47,-1.7309204092349235,-1.222549805465863,-0.91227458746453,1,1,-1.646467182252105,1,-69.0,1,1,1.6462369496764595,1,0,-1.4291708514861814,-1.5976905077463144,-0.75176959093736,1,1.288596430972779,-1.4083610797683896,-0.5374084342691354,0.07711283656577426,0,0.6404310011956669,-0.35342569460932,1
4213,15773512,Bischof,-0.24600694891628122,2,0,25,-0.34820289316136394,-1.222549805465863,-0.91227458746453,1,1,1.6386931355953018,0,33.0,1,1,0.5349826652769917,0,3,0.31697976964729924,0.31205618846761196,-1.3730084865256884,3,-1.345100700865402,-1.4083610797683896,-0.5374084342691354,0.07711283656577426,0,-1.522522728877142,-1.542214638335124,2
4214,15572145,Ashton,1.2094798795795287,0,0,34,1.0345146229121955,-1.222549805465863,0.8133836022641172,1,0,-0.09383461451437046,0,-53.0,4,1,0.362074686507009,0,1,-1.4291708514861814,-0.3245260436036968,-0.4172563394667215,1,0.4106973870267188,-1.6891603887571494,0.149770934282131,0.7897464296430583,0,1.2584177812164694,0.24096877725358196,0
4215,15642710,Napolitani,0.3673767859498101,0,1,26,0.6888352438938058,-1.222549805465863,0.8133836022641172,1,0,-1.7163799407845592,0,38.0,5,1,-0.5468183562057456,1,1,1.4810801837362864,0.31205618846761196,-1.5163713085845336,1,-0.4672016569193415,1.4698318373663974,-1.568177487096035,-0.7003056286094447,1,0.3314376111852656,-0.947820166472222,2
4216,15574213,Wilson,1.4381992383431559,0,0,53,-1.3852410302165337,1.3117152080941297,-0.91227458746453,1,1,-1.655543332416056,1,-10.0,4,1,-0.10224734065086027,1,1,-0.8471206444416878,0.9486384205389207,0.4429205928863487,1,-1.345100700865402,-0.14476418931897087,-1.2245878028204018,-0.11724177972803049,1,0.3314376111852656,-1.542214638335124,2
4219,15782418,Ku,-0.641067659508001,1,0,19,1.3801940019305856,0.11438334555871721,-0.91227458746453,1,1,0.7460001879408642,1,-90.0,6,0,-1.588077827556042,1,3,-0.8471206444416878,-1.5976905077463144,0.39513298553340037,2,-1.345100700865402,0.978433046636068,-1.2245878028204018,-1.7368635821764034,1,-0.5955425588459381,1.429757720979386,2
4221,15711314,Kao,-0.641067659508001,2,0,45,-1.3852410302165337,-1.222549805465863,-0.91227458746453,0,0,0.4486815622638814,1,-1.0,6,0,-0.6829963835736879,1,1,-0.8471206444416878,0.31205618846761196,0.8730090590628838,1,1.288596430972779,0.978433046636068,-1.4536475923374907,0.14189770866370918,0,0.3314376111852656,-1.542214638335124,2
4222,15621064,Russell,0.5233218032886469,1,1,23,-0.002523514142974041,1.7573233510194999,0.8133836022641172,1,1,-0.4098341080478354,0,51.0,4,1,-1.4009629807909305,0,3,0.8990299766917927,1.5852206526102295,-1.4207960938786368,2,-0.4672016569193415,-0.7765626345436802,1.1805399871090307,0.9193161738389282,0,0.3314376111852656,-0.947820166472222,2
4224,15588090,Ferri,0.7832301655200415,1,0,51,1.0345146229121955,0.49867005877224757,0.8133836022641172,1,0,0.7097227379384875,1,47.0,6,0,0.8662452458463372,0,1,1.4810801837362864,0.31205618846761196,0.012832126709813612,1,-1.345100700865402,1.6102314918607774,-1.4536475923374907,-0.8298753728053145,3,0.6404310011956669,0.24096877725358196,0
4225,15735270,Ruggiero,1.2094798795795287,2,1,47,-1.0395616511981438,-1.222549805465863,-0.91227458746453,1,0,-0.9049880584340954,1,38.0,5,1,-0.5468183562057456,1,0,-1.4291708514861814,0.9486384205389207,0.7296462370040389,3,-1.345100700865402,-0.49576332555492053,-1.1100579080618573,0.20668258076164409,0,-0.5955425588459381,0.835363249116484,0
4226,15671804,Wilding,-0.02768392464190972,2,1,36,1.0345146229121955,1.1303242256672452,0.8133836022641172,1,1,0.5200778603464231,0,65.0,6,0,0.5301315396201184,1,0,-0.8471206444416878,0.9486384205389207,0.012832126709813612,3,-1.345100700865402,0.6274339104001184,0.49336061855776425,0.6601766854471884,3,0.02244422117486435,-0.947820166472222,1
4228,15789941,Yevseyev,-0.1836289419807465,0,0,36,0.34315586487541583,0.7810503997316391,-0.91227458746453,0,0,0.4490689812031698,0,73.0,8,0,1.6133185970048196,1,1,-0.26507043739719427,-0.9611082756750056,-1.4685837012315852,2,1.288596430972779,-1.2679614252740097,1.295069881867575,-0.9594451170011844,0,0.6404310011956669,0.24096877725358196,0
4229,15691061,Rapuokwu,0.9287788483696225,0,0,37,1.3801940019305856,-1.222549805465863,0.8133836022641172,1,1,-0.46876529748222806,0,-40.0,9,0,1.6250999021715118,0,0,0.8990299766917927,-0.3245260436036968,0.8730090590628838,3,0.4106973870267188,1.118832701130448,-0.0792888552349578,-1.283369477490859,3,-0.5955425588459381,-0.35342569460932,1
4230,15808326,Maslov,-0.6098786560402337,0,0,34,1.3801940019305856,-1.222549805465863,0.8133836022641172,1,1,-1.387103255597231,0,-88.0,10,0,0.848573288096299,0,1,-1.4291708514861814,1.5852206526102295,1.0641594884746772,2,-0.4672016569193415,-0.004364534824591009,-1.2245878028204018,0.46582206915338376,3,0.6404310011956669,0.24096877725358196,0
4232,15778947,Sullivan,-0.2356106144270254,0,1,36,-0.6938822721797538,-1.222549805465863,0.8133836022641172,1,1,-1.5910340760435702,0,-67.0,8,0,0.1008069189868348,1,3,-0.8471206444416878,-0.3245260436036968,1.0163718811217288,1,1.288596430972779,-0.2149640165661608,0.2643008290406754,0.7897464296430583,3,-0.5955425588459381,1.429757720979386,1
4233,15632977,Hsiao,0.9807605208159015,0,1,47,-0.002523514142974041,-1.222549805465863,0.8133836022641172,0,0,0.7941647509501605,0,-36.0,2,1,-0.753684214573841,1,3,0.8990299766917927,0.9486384205389207,0.9207966664158322,2,-0.4672016569193415,1.118832701130448,-0.0792888552349578,-1.283369477490859,3,0.9494243912060681,-0.35342569460932,0
4234,15591747,Rossi,0.56490714124567,0,1,32,-0.6938822721797538,-1.222549805465863,0.8133836022641172,0,0,0.5119942754164175,0,4.0,6,1,0.38875587761981195,0,1,1.4810801837362864,0.9486384205389207,1.3986727399453156,1,-1.345100700865402,-0.7063628072964904,-0.9955280133033131,0.3362523249575139,1,-0.9045359488563394,-1.542214638335124,1
4236,15609299,Chamberlain,-0.5786896525724663,0,1,29,0.34315586487541583,1.1902481181410187,-0.91227458746453,1,0,-0.21560720960462665,0,-82.0,8,0,0.657646842600787,1,1,1.4810801837362864,-1.5976905077463144,0.2995577708275037,2,-1.345100700865402,-0.9169622890380601,-1.4536475923374907,-0.31159639602183525,0,-0.2865491688355369,0.24096877725358196,0
4237,15669945,Jackson,-1.6495121049658121,0,1,35,-0.34820289316136394,1.040912425567182,0.8133836022641172,1,0,-1.0553896252221588,0,-68.0,10,0,1.3090837165237679,1,1,-0.26507043739719427,-1.5976905077463144,-0.03495548064313474,1,-1.345100700865402,0.7678335648944983,-0.7664682237862243,0.07711283656577426,1,1.5674111712268706,0.24096877725358196,0
4238,15736271,Dumetochukwu,-1.5871340980302775,0,0,29,1.3801940019305856,-1.222549805465863,-0.91227458746453,1,0,1.5642359494241405,0,76.0,7,1,0.9514864538171103,0,0,-0.26507043739719427,0.31205618846761196,1.0163718811217288,1,1.288596430972779,-1.2679614252740097,0.6078905133163086,0.012327964467839346,1,1.2584177812164694,0.835363249116484,2
4240,15756481,Garcia,-0.15243993851297913,0,0,39,-0.6938822721797538,0.6722618611130046,-0.91227458746453,1,0,1.4712265129149764,0,-16.0,7,1,-0.5523624998136007,1,1,0.8990299766917927,0.9486384205389207,1.5420355620041608,2,-1.345100700865402,0.8380333921416881,-0.8809981185447686,0.5306069412513187,0,1.5674111712268706,0.835363249116484,2
4241,15736730,Soto,-0.17323260749149072,0,0,45,-1.0395616511981438,-1.222549805465863,-0.91227458746453,1,1,0.7535884474884732,0,-42.0,4,0,1.556491125024304,0,0,-0.8471206444416878,0.9486384205389207,1.5420355620041608,1,-0.4672016569193415,-1.05736194353244,1.6386595661432082,0.20668258076164409,1,1.5674111712268706,1.429757720979386,1
4242,15626040,McDonald,1.4797845763001791,2,1,63,-1.7309204092349235,-1.222549805465863,0.8133836022641172,0,1,-1.2703806820444385,0,96.0,7,0,1.4428361810632735,0,3,-0.8471206444416878,0.31205618846761196,-1.6597341306433786,2,-0.4672016569193415,-1.05736194353244,0.8369503028333974,0.271467452859579,1,-1.2135293388667407,-0.35342569460932,2
4243,15746553,Castles,-1.2960367323311155,1,1,50,-0.002523514142974041,0.7666868937275739,-0.91227458746453,0,1,1.0320316256260789,1,-58.0,10,0,-1.3292356228643045,0,3,-0.8471206444416878,0.31205618846761196,1.6376107767100574,1,-0.4672016569193415,-1.7593602160043393,0.035241039523586606,-0.37638126811977013,0,1.5674111712268706,-0.35342569460932,2
4245,15684908,Davidson,-1.1504880494815346,1,1,64,-1.3852410302165337,0.248478068326403,-0.91227458746453,0,1,-0.08246562647702041,0,25.0,2,1,-1.1209837285942452,0,1,-1.4291708514861814,-0.3245260436036968,0.203982556121607,1,1.288596430972779,0.13603511966978885,-0.9955280133033131,-1.3481543495887938,3,0.9494243912060681,0.24096877725358196,0
4246,15569446,Tu,0.8456081724555762,0,0,34,1.0345146229121955,0.7363469815591499,0.8133836022641172,1,0,1.5285575542236647,0,-2.0,2,0,-0.40648222113191196,1,0,1.4810801837362864,-0.3245260436036968,0.8730090590628838,3,0.4106973870267188,1.1890325283776377,0.8369503028333974,-0.1820266518259654,0,-0.5955425588459381,1.429757720979386,1
4247,15777504,Colbert,-0.34997029380883904,0,0,30,1.0345146229121955,-1.222549805465863,-0.91227458746453,1,1,-0.1311819046873702,0,25.0,2,1,-1.1209837285942452,1,0,-0.26507043739719427,-0.9611082756750056,0.1084073414157103,1,-0.4672016569193415,0.27643477416416873,0.2643008290406754,-0.6355207565115099,0,1.5674111712268706,0.835363249116484,2
4248,15677906,Owens,-0.14204360402372335,2,0,54,-0.002523514142974041,-1.222549805465863,-0.91227458746453,0,1,0.8820087756447954,0,83.0,8,0,0.4376136431640355,0,3,-1.4291708514861814,0.31205618846761196,-1.6119465232904302,3,-0.4672016569193415,1.6804313191079674,-0.7664682237862243,0.5953918133492536,3,-1.522522728877142,0.24096877725358196,2
4249,15703292,Chimezie,-0.8074090113360936,0,1,26,1.0345146229121955,0.15883008955698297,0.8133836022641172,1,1,-0.17372837094903304,0,-31.0,9,1,0.12679509214865586,1,0,-1.4291708514861814,0.31205618846761196,0.39513298553340037,3,1.288596430972779,-1.05736194353244,1.6386595661432082,0.20668258076164409,1,0.02244422117486435,0.24096877725358196,0
4250,15712938,Genovese,-1.2440550598848366,0,1,44,-0.6938822721797538,-1.222549805465863,0.8133836022641172,1,1,-1.1441990644973112,0,8.0,4,1,1.1493430788224412,0,0,0.8990299766917927,0.9486384205389207,0.39513298553340037,1,-1.345100700865402,0.8380333921416881,0.49336061855776425,0.7249615575451234,3,0.9494243912060681,-0.35342569460932,1
4251,15631359,Daluchi,-1.6807011084335794,0,0,38,-0.002523514142974041,0.6555096680652328,-0.91227458746453,0,0,-0.2597997712516401,0,-63.0,3,0,-0.7800188967111531,1,0,0.31697976964729924,0.31205618846761196,-0.2738935174078765,2,1.288596430972779,0.8380333921416881,-0.0792888552349578,1.3080254064265375,3,-1.2135293388667407,0.24096877725358196,2
