CustomerID,NetPromoterScore,SatisfactionSurveyScore,CustomerLoyaltyProgram,RewardPointsBalance,AutoRenewalEnabled,PaymentMethod,PaymentFailures,CustomerSupportTickets,IssueResolutionTime,ComplaintSeverity,RefundRequests,MobileAppUsage,WebPortalUsage,AvgSessionDuration,DeviceType,CompetitorWebsiteVisits,ChurnedFriends,MarketSentimentScore,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15793046.0,510.0,5.0,No,146.0,False,PayPal,0.0,40.0,35.0,Medium,2.0,480.0,9.0,55.0,Tablet,40,1.0,Negative,6333.0,Holden,619.0,France,Female,35.0,4.0,9041312.0,1.0,1.0,1.0,2055521.0,0.0
15591822.0,510.0,5.0,No,146.0,False,Credit Card,4.0,0.0,40.0,Medium,1.0,60.0,4.0,8.0,Desktop,60,1.0,Negative,6399.0,Mackenzie,593.0,Spain,Male,26.0,9.0,762269.0,1.0,1.0,0.0,16756482.0,0.0
15807433.0,510.0,5.0,No,146.0,False,Credit Card,1.0,40.0,45.0,High,0.0,440.0,15.0,17.0,Tablet,20,2.0,Positive,6940.0,Zubarev,570.0,France,Female,43.0,9.0,0.0,2.0,0.0,1.0,1141726.0,0.0
15803750.0,510.0,5.0,No,146.0,False,PayPal,0.0,30.0,65.0,High,2.0,250.0,19.0,44.0,Desktop,10,3.0,Neutral,6949.0,Ball,750.0,Spain,Female,33.0,3.0,16180147.0,1.0,0.0,1.0,15328897.0,0.0
15805212.0,510.0,5.0,No,146.0,False,Bank Transfer,4.0,10.0,6.0,Low,3.0,140.0,20.0,47.0,Desktop,80,3.0,Neutral,7140.0,Black,806.0,France,Female,37.0,1.0,0.0,2.0,0.0,1.0,10394558.0,0.0
15715907.0,510.0,5.0,No,146.0,True,PayPal,3.0,50.0,33.0,Low,3.0,60.0,4.0,8.0,Desktop,00,2.0,Neutral,7515.0,Onwubiko,699.0,France,Male,37.0,9.0,11310952.0,1.0,1.0,0.0,279808.0,0.0
15749345.0,510.0,5.0,No,146.0,False,PayPal,3.0,0.0,18.0,Low,2.0,480.0,7.0,21.0,Desktop,90,2.0,Neutral,8553.0,Simpson,468.0,France,Female,22.0,1.0,7631864.0,1.0,1.0,1.0,19478312.0,0.0
15756167.0,510.0,5.0,No,146.0,False,Credit Card,3.0,40.0,72.0,Low,3.0,440.0,3.0,27.0,Tablet,40,4.0,Negative,8691.0,Doyne,762.0,Spain,Female,43.0,5.0,13420467.0,1.0,1.0,1.0,13997101.0,0.0
15786463.0,510.0,5.0,No,146.0,False,Credit Card,3.0,0.0,21.0,High,3.0,220.0,10.0,33.0,Mobile,50,3.0,Negative,9011.0,Hsing,645.0,Germany,Female,59.0,8.0,12166993.0,2.0,0.0,0.0,9175.0,0.0
15674573.0,510.0,5.0,No,146.0,False,Credit Card,1.0,20.0,45.0,Low,0.0,280.0,21.0,51.0,Desktop,40,4.0,Neutral,9470.0,Gearhart,713.0,France,Female,25.0,4.0,12117297.0,1.0,1.0,1.0,5626898.0,0.0
15683007.0,510.0,5.0,No,146.0,False,Bank Transfer,4.0,10.0,61.0,Medium,3.0,250.0,0.0,9.0,Mobile,90,1.0,Neutral,9943.0,Torode,739.0,Germany,Female,25.0,5.0,11311312.0,1.0,1.0,0.0,12918127.0,0.0
15698932.0,510.0,10.0,Yes,3586.0,False,Credit Card,5.0,50.0,59.0,Low,1.0,340.0,14.0,20.0,Tablet,60,3.0,Neutral,141.0,Groves,756.0,Germany,Male,44.0,10.0,13745209.0,1.0,1.0,0.0,1895439.0,0.0
15750141.0,510.0,10.0,Yes,3586.0,False,PayPal,4.0,30.0,54.0,Low,2.0,130.0,5.0,28.0,Mobile,40,5.0,Neutral,551.0,Reichard,721.0,Germany,Female,36.0,3.0,6525307.0,2.0,1.0,0.0,2873778.0,0.0
15684198.0,510.0,10.0,Yes,3586.0,False,PayPal,1.0,40.0,67.0,High,2.0,400.0,17.0,43.0,Desktop,40,0.0,Positive,1452.0,McDonald,551.0,France,Female,38.0,10.0,0.0,2.0,1.0,1.0,21627.0,0.0
15769254.0,510.0,10.0,Yes,3586.0,True,Credit Card,4.0,10.0,8.0,Low,2.0,50.0,6.0,44.0,Tablet,40,4.0,Negative,2176.0,Tuan,757.0,Germany,Female,34.0,9.0,10186136.0,2.0,0.0,0.0,18701196.0,0.0
15716518.0,510.0,10.0,Yes,3586.0,False,PayPal,0.0,0.0,38.0,Low,0.0,140.0,20.0,47.0,Desktop,30,3.0,Negative,2468.0,Yuryeva,617.0,France,Female,27.0,4.0,0.0,2.0,0.0,0.0,19026921.0,0.0
15742269.0,510.0,10.0,Yes,3586.0,True,Credit Card,2.0,40.0,55.0,Medium,3.0,240.0,22.0,38.0,Desktop,40,1.0,Negative,2524.0,Milano,756.0,France,Female,24.0,1.0,0.0,2.0,1.0,0.0,18418225.0,0.0
15673529.0,510.0,10.0,Yes,3586.0,True,PayPal,2.0,20.0,8.0,Medium,2.0,420.0,28.0,8.0,Tablet,00,3.0,Positive,2577.0,Lombardo,645.0,Spain,Male,36.0,4.0,5989385.0,2.0,1.0,0.0,4399964.0,0.0
15716024.0,510.0,10.0,Yes,3586.0,False,Credit Card,1.0,40.0,70.0,High,1.0,490.0,7.0,44.0,Tablet,50,5.0,Positive,2886.0,Dennis,660.0,Spain,Male,42.0,5.0,0.0,2.0,1.0,0.0,11550959.0,0.0
15798850.0,510.0,10.0,Yes,3586.0,False,Credit Card,0.0,0.0,48.0,High,0.0,50.0,23.0,44.0,Mobile,10,3.0,Negative,2945.0,Goddard,576.0,France,Male,32.0,7.0,0.0,2.0,1.0,0.0,466091.0,0.0
15569641.0,510.0,10.0,Yes,3586.0,True,Credit Card,1.0,20.0,8.0,Medium,2.0,20.0,8.0,31.0,Mobile,30,0.0,Negative,3157.0,Sung,692.0,Germany,Female,41.0,8.0,13070129.0,1.0,1.0,0.0,5935424.0,0.0
15740630.0,510.0,10.0,Yes,3586.0,False,PayPal,4.0,0.0,52.0,High,1.0,110.0,0.0,57.0,Tablet,00,5.0,Negative,3324.0,Pisano,487.0,Spain,Female,31.0,1.0,0.0,2.0,1.0,0.0,15875013.0,0.0
15787151.0,510.0,10.0,Yes,3586.0,True,Credit Card,1.0,40.0,23.0,Low,2.0,340.0,18.0,45.0,Tablet,50,2.0,Positive,3517.0,Liao,638.0,France,Female,34.0,7.0,0.0,2.0,1.0,1.0,19896978.0,0.0
15720338.0,510.0,10.0,Yes,3586.0,False,PayPal,2.0,10.0,19.0,High,1.0,250.0,22.0,52.0,Desktop,90,2.0,Positive,3623.0,Mazzanti,592.0,Spain,Male,55.0,8.0,8584543.0,2.0,1.0,1.0,12891842.0,0.0
15621409.0,510.0,10.0,Yes,3586.0,True,PayPal,1.0,0.0,69.0,Medium,3.0,60.0,12.0,54.0,Desktop,30,3.0,Positive,3795.0,Endrizzi,496.0,France,Male,32.0,4.0,12784583.0,1.0,1.0,0.0,664692.0,0.0
15678034.0,510.0,10.0,Yes,3586.0,True,PayPal,3.0,40.0,3.0,Low,1.0,140.0,29.0,60.0,Tablet,70,5.0,Neutral,4018.0,Grosse,811.0,France,Male,46.0,9.0,18022624.0,1.0,1.0,0.0,1346464.0,0.0
15605293.0,510.0,10.0,Yes,3586.0,False,PayPal,4.0,40.0,67.0,Medium,3.0,150.0,3.0,46.0,Mobile,60,0.0,Positive,4340.0,McKay,559.0,France,Female,43.0,1.0,0.0,2.0,1.0,1.0,19664587.0,0.0
15697270.0,510.0,10.0,Yes,3586.0,False,Credit Card,0.0,10.0,64.0,High,1.0,50.0,4.0,53.0,Mobile,100,4.0,Neutral,4418.0,Gannon,608.0,Spain,Male,27.0,4.0,1533251.0,1.0,1.0,1.0,19995333.0,0.0
15645717.0,510.0,10.0,Yes,3586.0,False,Bank Transfer,4.0,30.0,20.0,Low,3.0,370.0,3.0,57.0,Mobile,100,4.0,Positive,4699.0,Avdeeva,732.0,France,Male,62.0,2.0,0.0,2.0,1.0,1.0,2543887.0,0.0
15617166.0,510.0,10.0,Yes,3586.0,False,Bank Transfer,4.0,0.0,33.0,High,0.0,310.0,3.0,34.0,Mobile,50,4.0,Positive,5095.0,Ritchie,610.0,France,Male,37.0,0.0,0.0,1.0,1.0,0.0,11451464.0,0.0
15777772.0,510.0,10.0,Yes,3586.0,False,Credit Card,5.0,50.0,31.0,Low,1.0,370.0,3.0,57.0,Mobile,60,1.0,Positive,5109.0,Whittaker,650.0,Spain,Male,55.0,9.0,11961842.0,1.0,1.0,1.0,2986113.0,0.0
15656865.0,510.0,10.0,Yes,3586.0,False,Bank Transfer,2.0,50.0,59.0,Low,1.0,210.0,21.0,47.0,Mobile,10,5.0,Negative,5818.0,Gray,613.0,Germany,Male,37.0,9.0,7877849.0,1.0,0.0,1.0,875159.0,0.0
15781234.0,510.0,10.0,Yes,3586.0,False,Credit Card,5.0,30.0,7.0,Low,0.0,150.0,2.0,44.0,Tablet,100,5.0,Negative,6021.0,Yan,609.0,France,Female,35.0,2.0,14790043.0,1.0,1.0,0.0,14000029.0,0.0
15745399.0,510.0,10.0,Yes,3586.0,True,PayPal,1.0,40.0,72.0,High,2.0,380.0,19.0,12.0,Mobile,40,4.0,Negative,6405.0,Marino,649.0,Spain,Female,49.0,2.0,0.0,1.0,1.0,0.0,8486385.0,0.0
15764253.0,510.0,10.0,Yes,3586.0,True,Credit Card,2.0,20.0,72.0,Low,1.0,500.0,12.0,57.0,Tablet,10,5.0,Negative,6508.0,Ramsey,742.0,France,Male,32.0,6.0,16048516.0,1.0,1.0,0.0,2902303.0,0.0
15781665.0,510.0,10.0,Yes,3586.0,True,Bank Transfer,1.0,20.0,53.0,Medium,2.0,300.0,26.0,10.0,Desktop,20,1.0,Neutral,6928.0,Ibekwe,601.0,France,Female,37.0,5.0,0.0,1.0,0.0,0.0,207086.0,0.0
15815271.0,510.0,10.0,Yes,3586.0,False,PayPal,0.0,20.0,59.0,High,0.0,10.0,23.0,54.0,Tablet,10,3.0,Neutral,7054.0,Ritchie,755.0,Germany,Male,43.0,6.0,1650485.0,3.0,1.0,0.0,1692941.0,0.0
15787693.0,510.0,10.0,Yes,3586.0,True,PayPal,2.0,0.0,28.0,Medium,3.0,220.0,23.0,18.0,Tablet,10,0.0,Positive,7097.0,Kharlamov,559.0,Spain,Male,38.0,3.0,14587435.0,1.0,1.0,0.0,5631139.0,0.0
15577515.0,510.0,10.0,Yes,3586.0,False,Bank Transfer,5.0,30.0,11.0,Medium,0.0,90.0,3.0,24.0,Mobile,90,0.0,Negative,7145.0,Sung,554.0,Germany,Female,55.0,0.0,10847727.0,1.0,0.0,1.0,1400030.0,0.0
15580579.0,510.0,10.0,Yes,3586.0,True,Credit Card,1.0,50.0,59.0,Low,1.0,400.0,17.0,43.0,Desktop,20,0.0,Neutral,7586.0,Trevisani,490.0,France,Female,40.0,1.0,0.0,1.0,1.0,1.0,4959419.0,0.0
15768476.0,510.0,10.0,Yes,3586.0,False,Credit Card,5.0,30.0,8.0,Medium,0.0,240.0,29.0,44.0,Mobile,30,4.0,Negative,8211.0,Chukwubuikem,703.0,Spain,Male,31.0,6.0,0.0,2.0,1.0,1.0,6766719.0,0.0
15712813.0,510.0,10.0,Yes,3586.0,True,Credit Card,2.0,30.0,7.0,Low,1.0,50.0,4.0,53.0,Mobile,70,3.0,Negative,8345.0,Nevzorova,520.0,Germany,Male,43.0,3.0,15080517.0,3.0,0.0,1.0,2533303.0,0.0
15774507.0,510.0,10.0,Yes,3586.0,True,Bank Transfer,5.0,10.0,31.0,Low,0.0,80.0,21.0,21.0,Desktop,50,5.0,Positive,8559.0,Furneaux,574.0,France,Female,39.0,5.0,11901386.0,1.0,1.0,0.0,10342191.0,0.0
15697129.0,510.0,10.0,Yes,3586.0,True,Bank Transfer,5.0,50.0,36.0,High,0.0,120.0,6.0,52.0,Desktop,100,2.0,Positive,8975.0,Ulyanova,706.0,Spain,Female,43.0,1.0,0.0,2.0,1.0,0.0,3196277.0,0.0
15581551.0,510.0,10.0,Yes,3586.0,False,Credit Card,5.0,50.0,33.0,Low,3.0,370.0,3.0,57.0,Mobile,60,1.0,Negative,9536.0,Yobachukwu,850.0,Spain,Male,41.0,8.0,13283807.0,1.0,1.0,1.0,17534728.0,0.0
15801411.0,510.0,10.0,Yes,3586.0,False,PayPal,1.0,0.0,28.0,Medium,3.0,500.0,12.0,57.0,Tablet,100,3.0,Negative,9559.0,Green,623.0,Spain,Male,46.0,4.0,0.0,1.0,1.0,0.0,554911.0,0.0
15624936.0,510.0,10.0,Yes,3586.0,False,Bank Transfer,2.0,50.0,44.0,Medium,1.0,250.0,22.0,32.0,Mobile,40,1.0,Negative,9571.0,Yen,631.0,France,Male,35.0,8.0,12920549.0,1.0,1.0,1.0,7914636.0,0.0
15736816.0,510.0,1.0,No,8289.0,True,PayPal,2.0,30.0,2.0,Low,1.0,180.0,4.0,38.0,Desktop,20,2.0,Negative,27.0,Young,756.0,Germany,Male,36.0,2.0,13681564.0,1.0,1.0,1.0,17004195.0,0.0
15763859.0,510.0,1.0,No,8289.0,True,Credit Card,2.0,20.0,47.0,Low,3.0,470.0,10.0,42.0,Tablet,30,3.0,Negative,346.0,Brown,840.0,France,Female,43.0,7.0,0.0,2.0,1.0,0.0,9090895.0,0.0
15782735.0,510.0,1.0,No,8289.0,False,PayPal,1.0,30.0,37.0,High,0.0,100.0,21.0,39.0,Mobile,00,4.0,Negative,441.0,Chukwuemeka,626.0,France,Female,35.0,3.0,0.0,1.0,0.0,0.0,8019036.0,0.0
15707362.0,510.0,1.0,No,8289.0,True,Bank Transfer,2.0,30.0,1.0,Low,3.0,380.0,14.0,39.0,Tablet,00,3.0,Positive,459.0,Yin,514.0,Germany,Male,43.0,1.0,9555631.0,1.0,0.0,1.0,19927398.0,0.0
15782569.0,510.0,1.0,No,8289.0,False,Bank Transfer,2.0,30.0,37.0,Low,1.0,370.0,18.0,46.0,Tablet,30,0.0,Negative,603.0,Stout,687.0,France,Female,37.0,9.0,0.0,1.0,0.0,1.0,698294.0,0.0
15757568.0,510.0,1.0,No,8289.0,False,PayPal,2.0,20.0,72.0,Low,1.0,220.0,17.0,18.0,Desktop,100,4.0,Positive,2131.0,Bogolyubov,704.0,France,Female,45.0,6.0,0.0,1.0,1.0,1.0,13773945.0,0.0
15762169.0,510.0,1.0,No,8289.0,False,PayPal,4.0,50.0,24.0,High,2.0,220.0,23.0,18.0,Tablet,30,3.0,Positive,2187.0,Bergman,556.0,Germany,Male,37.0,9.0,14501864.0,2.0,1.0,0.0,9092802.0,0.0
15806332.0,510.0,1.0,No,8289.0,True,Bank Transfer,0.0,20.0,59.0,High,0.0,430.0,3.0,15.0,Tablet,20,0.0,Positive,2331.0,Le Gallienne,484.0,Spain,Female,39.0,5.0,0.0,2.0,1.0,1.0,17522412.0,0.0
15595071.0,510.0,1.0,No,8289.0,False,Bank Transfer,3.0,40.0,56.0,Low,1.0,420.0,21.0,32.0,Desktop,50,1.0,Positive,2707.0,Ramos,696.0,France,Male,22.0,9.0,1497770.0,1.0,1.0,1.0,19803293.0,0.0
15608230.0,510.0,1.0,No,8289.0,True,Bank Transfer,0.0,0.0,40.0,Medium,1.0,80.0,7.0,52.0,Tablet,00,3.0,Positive,2730.0,Hoelscher,667.0,France,Male,23.0,1.0,0.0,2.0,1.0,0.0,9157319.0,0.0
15649124.0,510.0,1.0,No,8289.0,False,PayPal,1.0,30.0,47.0,High,3.0,180.0,7.0,12.0,Tablet,80,3.0,Neutral,2835.0,Fang,850.0,France,Male,30.0,9.0,12153518.0,1.0,0.0,0.0,4031347.0,0.0
15710257.0,510.0,1.0,No,8289.0,True,Bank Transfer,1.0,30.0,31.0,Low,3.0,110.0,1.0,16.0,Tablet,10,3.0,Negative,2995.0,Matveyeva,625.0,France,Female,39.0,3.0,13078692.0,1.0,0.0,1.0,12131607.0,0.0
15733014.0,510.0,1.0,No,8289.0,False,Bank Transfer,2.0,10.0,30.0,High,2.0,220.0,23.0,18.0,Tablet,100,5.0,Neutral,3309.0,Nolan,813.0,France,Female,62.0,10.0,6466795.0,2.0,0.0,1.0,14045414.0,0.0
15797204.0,510.0,1.0,No,8289.0,False,Bank Transfer,3.0,0.0,52.0,High,1.0,140.0,29.0,60.0,Tablet,30,3.0,Neutral,4057.0,Paling,655.0,Spain,Female,28.0,3.0,11381185.0,2.0,0.0,1.0,7684423.0,0.0
15670103.0,510.0,1.0,No,8289.0,False,Bank Transfer,1.0,40.0,53.0,Low,3.0,330.0,23.0,35.0,Desktop,90,3.0,Negative,4206.0,Dickinson,565.0,France,Female,38.0,5.0,12664513.0,1.0,1.0,1.0,16830355.0,0.0
15617655.0,510.0,1.0,No,8289.0,True,Credit Card,2.0,20.0,14.0,High,1.0,480.0,9.0,55.0,Tablet,90,3.0,Neutral,4406.0,Holt,564.0,Spain,Female,35.0,9.0,0.0,2.0,1.0,1.0,10583738.0,0.0
15676937.0,510.0,1.0,No,8289.0,True,Bank Transfer,0.0,40.0,23.0,Low,2.0,0.0,14.0,29.0,Desktop,50,5.0,Positive,4463.0,Nicholls,635.0,Spain,Female,32.0,8.0,0.0,2.0,1.0,1.0,1936798.0,0.0
15724632.0,510.0,1.0,No,8289.0,True,Bank Transfer,5.0,40.0,55.0,Low,0.0,390.0,0.0,24.0,Mobile,90,1.0,Neutral,4661.0,Madukaego,537.0,France,Female,41.0,0.0,0.0,2.0,0.0,1.0,17526249.0,0.0
15679810.0,510.0,1.0,No,8289.0,False,PayPal,5.0,30.0,9.0,Low,1.0,270.0,6.0,41.0,Desktop,40,4.0,Neutral,4801.0,Chapman,690.0,France,Male,39.0,6.0,0.0,2.0,1.0,0.0,16053288.0,0.0
15612140.0,510.0,1.0,No,8289.0,True,Credit Card,3.0,20.0,64.0,Medium,3.0,230.0,3.0,33.0,Mobile,60,4.0,Positive,5125.0,Milano,721.0,Spain,Female,46.0,7.0,13793339.0,1.0,1.0,1.0,6797657.0,0.0
15772650.0,510.0,1.0,No,8289.0,True,Credit Card,1.0,50.0,1.0,Medium,3.0,310.0,20.0,46.0,Mobile,100,4.0,Neutral,5883.0,Longo,732.0,France,Male,55.0,9.0,13657602.0,1.0,0.0,1.0,326817.0,0.0
15706128.0,510.0,1.0,No,8289.0,True,Bank Transfer,4.0,30.0,16.0,Low,2.0,440.0,15.0,17.0,Tablet,00,5.0,Negative,6161.0,Zhdanov,632.0,France,Female,21.0,1.0,0.0,2.0,1.0,0.0,8400866.0,0.0
15661275.0,510.0,1.0,No,8289.0,True,Bank Transfer,3.0,30.0,10.0,High,1.0,320.0,18.0,33.0,Desktop,20,0.0,Neutral,6275.0,Wynn,532.0,Germany,Male,52.0,3.0,11079197.0,1.0,1.0,0.0,14870477.0,0.0
15716218.0,510.0,1.0,No,8289.0,False,Credit Card,0.0,10.0,21.0,High,3.0,330.0,4.0,41.0,Mobile,100,4.0,Positive,6545.0,Higgins,709.0,France,Female,45.0,3.0,1041185.0,1.0,0.0,1.0,1740320.0,0.0
15587297.0,510.0,1.0,No,8289.0,False,Bank Transfer,1.0,40.0,56.0,Low,0.0,410.0,7.0,48.0,Desktop,40,5.0,Neutral,7169.0,Ruiz,507.0,France,Male,33.0,7.0,0.0,2.0,1.0,1.0,8541101.0,0.0
15623369.0,510.0,1.0,No,8289.0,True,Bank Transfer,0.0,40.0,3.0,Low,1.0,140.0,20.0,47.0,Desktop,50,2.0,Negative,7566.0,Clifton,708.0,France,Male,52.0,10.0,10535581.0,1.0,1.0,0.0,12307.0,0.0
15712960.0,510.0,1.0,No,8289.0,True,PayPal,4.0,30.0,8.0,Medium,0.0,480.0,20.0,24.0,Desktop,00,1.0,Negative,7907.0,Olisanugo,613.0,Spain,Male,37.0,3.0,17165317.0,1.0,0.0,1.0,535312.0,0.0
15627042.0,510.0,1.0,No,8289.0,False,Credit Card,3.0,10.0,62.0,Low,3.0,100.0,26.0,58.0,Mobile,00,0.0,Negative,7980.0,Reilly,555.0,France,Female,26.0,7.0,0.0,2.0,1.0,0.0,9312241.0,0.0
15708504.0,510.0,1.0,No,8289.0,False,PayPal,3.0,0.0,62.0,Low,0.0,480.0,22.0,35.0,Desktop,10,1.0,Negative,8241.0,Wong,790.0,Germany,Male,50.0,8.0,12143858.0,1.0,1.0,1.0,17647178.0,0.0
15799635.0,510.0,1.0,No,8289.0,True,Credit Card,2.0,40.0,3.0,Low,1.0,180.0,19.0,33.0,Mobile,00,4.0,Negative,9031.0,Arbour,577.0,Spain,Male,51.0,2.0,1088670.0,1.0,0.0,0.0,14080066.0,0.0
15597949.0,510.0,1.0,No,8289.0,False,Credit Card,1.0,50.0,31.0,Low,1.0,380.0,19.0,12.0,Mobile,00,1.0,Positive,9053.0,Gilbert,768.0,Germany,Female,47.0,5.0,10455261.0,1.0,1.0,0.0,4813708.0,0.0
15690733.0,510.0,1.0,No,8289.0,True,Credit Card,1.0,50.0,69.0,High,1.0,290.0,0.0,10.0,Desktop,70,5.0,Neutral,9474.0,Angelo,608.0,Spain,Male,45.0,4.0,0.0,2.0,0.0,0.0,3669748.0,0.0
15622658.0,510.0,1.0,No,8289.0,True,PayPal,1.0,40.0,20.0,Low,1.0,350.0,16.0,51.0,Tablet,40,4.0,Negative,9824.0,Lai,551.0,France,Female,26.0,2.0,14425852.0,1.0,1.0,0.0,4977879.0,0.0
15728693.0,490.0,3.0,Yes,2992.0,True,Bank Transfer,5.0,40.0,22.0,High,3.0,200.0,4.0,43.0,Mobile,40,0.0,Positive,29.0,McWilliams,574.0,Germany,Female,43.0,3.0,14134943.0,1.0,1.0,1.0,10018743.0,0.0
15777892.0,490.0,3.0,Yes,2992.0,True,PayPal,1.0,10.0,32.0,Medium,1.0,460.0,0.0,24.0,Mobile,40,2.0,Negative,198.0,Samsonova,721.0,Germany,Male,37.0,3.0,10772064.0,1.0,1.0,1.0,15859112.0,0.0
15626144.0,490.0,3.0,Yes,2992.0,True,PayPal,0.0,0.0,52.0,High,1.0,0.0,5.0,51.0,Mobile,60,2.0,Positive,286.0,Chu,675.0,France,Male,40.0,7.0,11320886.0,2.0,1.0,0.0,3457736.0,0.0
15739438.0,490.0,3.0,Yes,2992.0,True,PayPal,0.0,30.0,2.0,Low,3.0,150.0,2.0,44.0,Tablet,100,3.0,Negative,356.0,Reed,539.0,France,Male,30.0,0.0,0.0,2.0,1.0,0.0,16097966.0,0.0
15685226.0,490.0,3.0,Yes,2992.0,True,PayPal,1.0,10.0,39.0,High,1.0,140.0,24.0,49.0,Desktop,00,5.0,Negative,391.0,Morrison,712.0,Germany,Female,29.0,7.0,14719907.0,1.0,1.0,1.0,849324.0,0.0
15584766.0,490.0,3.0,Yes,2992.0,False,Bank Transfer,1.0,10.0,29.0,High,1.0,380.0,16.0,30.0,Desktop,20,0.0,Neutral,397.0,Knight,557.0,France,Male,33.0,3.0,5450355.0,1.0,1.0,1.0,37105.0,0.0
15722548.0,490.0,3.0,Yes,2992.0,True,Credit Card,2.0,0.0,56.0,High,3.0,70.0,4.0,22.0,Mobile,30,4.0,Positive,711.0,Fisher,540.0,France,Male,48.0,0.0,14811648.0,1.0,0.0,0.0,11697348.0,0.0
15582741.0,490.0,3.0,Yes,2992.0,True,Credit Card,1.0,10.0,30.0,High,2.0,420.0,21.0,32.0,Desktop,40,4.0,Neutral,762.0,Maclean,693.0,France,Female,35.0,5.0,12415109.0,1.0,1.0,0.0,8870514.0,0.0
15792328.0,490.0,3.0,Yes,2992.0,False,PayPal,4.0,40.0,55.0,Low,0.0,250.0,24.0,45.0,Mobile,60,4.0,Negative,917.0,James,475.0,France,Male,39.0,6.0,0.0,1.0,1.0,1.0,569999.0,0.0
15580956.0,490.0,3.0,Yes,2992.0,False,Credit Card,3.0,30.0,7.0,High,3.0,400.0,1.0,50.0,Mobile,10,5.0,Positive,965.0,McNess,683.0,Germany,Female,43.0,4.0,11588804.0,1.0,1.0,1.0,11734919.0,0.0
15641009.0,490.0,3.0,Yes,2992.0,True,Bank Transfer,2.0,30.0,1.0,Low,3.0,80.0,7.0,52.0,Tablet,70,4.0,Positive,969.0,Wilhelm,544.0,France,Male,37.0,3.0,8449671.0,1.0,0.0,0.0,7997209.0,0.0
15633897.0,490.0,3.0,Yes,2992.0,True,PayPal,0.0,30.0,16.0,Medium,1.0,490.0,25.0,48.0,Mobile,70,5.0,Neutral,1003.0,Owen,725.0,Germany,Male,39.0,1.0,5088098.0,2.0,1.0,1.0,18402354.0,0.0
15653595.0,490.0,3.0,Yes,2992.0,False,Bank Transfer,4.0,40.0,72.0,Low,3.0,500.0,11.0,5.0,Tablet,90,3.0,Negative,1525.0,Tsai,796.0,France,Male,51.0,6.0,0.0,2.0,0.0,1.0,19473328.0,0.0
15804516.0,490.0,3.0,Yes,2992.0,True,PayPal,3.0,20.0,39.0,Low,3.0,260.0,23.0,58.0,Tablet,70,5.0,Neutral,1624.0,Builder,589.0,France,Male,38.0,2.0,0.0,1.0,1.0,0.0,7991528.0,0.0
15664523.0,490.0,3.0,Yes,2992.0,False,PayPal,3.0,10.0,31.0,Low,0.0,200.0,4.0,43.0,Mobile,60,2.0,Neutral,1700.0,Colombo,696.0,Germany,Female,31.0,8.0,12202192.0,2.0,1.0,0.0,3382864.0,0.0
15636572.0,490.0,3.0,Yes,2992.0,False,Credit Card,0.0,30.0,28.0,Low,0.0,70.0,4.0,22.0,Mobile,90,3.0,Positive,1866.0,Christmas,760.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,10596905.0,0.0
15686255.0,490.0,3.0,Yes,2992.0,False,PayPal,0.0,50.0,7.0,Low,1.0,40.0,18.0,58.0,Mobile,100,4.0,Neutral,2114.0,Mouzon,738.0,Germany,Male,35.0,6.0,10174484.0,1.0,0.0,0.0,8518544.0,0.0
15812982.0,490.0,3.0,Yes,2992.0,True,PayPal,1.0,50.0,15.0,Medium,1.0,440.0,29.0,35.0,Mobile,00,0.0,Positive,2206.0,Francis,509.0,Spain,Male,38.0,2.0,0.0,1.0,0.0,0.0,16846012.0,0.0
15664639.0,490.0,3.0,Yes,2992.0,True,Bank Transfer,4.0,30.0,61.0,Low,1.0,300.0,27.0,38.0,Mobile,10,5.0,Negative,2312.0,McGregor,645.0,France,Male,19.0,9.0,12851484.0,1.0,0.0,0.0,17596919.0,0.0
15735388.0,490.0,3.0,Yes,2992.0,True,Credit Card,3.0,20.0,58.0,High,3.0,310.0,20.0,46.0,Mobile,80,4.0,Neutral,2342.0,Wayn,717.0,France,Female,25.0,7.0,10866485.0,2.0,1.0,0.0,19001185.0,0.0
15708212.0,490.0,3.0,Yes,2992.0,True,PayPal,5.0,30.0,28.0,High,1.0,260.0,20.0,37.0,Desktop,60,0.0,Negative,2370.0,Lin,648.0,Spain,Female,54.0,7.0,11824102.0,1.0,1.0,0.0,17258689.0,0.0
15643752.0,490.0,3.0,Yes,2992.0,False,Credit Card,0.0,30.0,2.0,Low,1.0,10.0,21.0,31.0,Tablet,20,4.0,Positive,2605.0,Wei,540.0,France,Male,25.0,5.0,11616023.0,1.0,1.0,0.0,1341167.0,0.0
15688637.0,490.0,3.0,Yes,2992.0,False,Credit Card,1.0,10.0,6.0,Low,3.0,170.0,26.0,59.0,Tablet,10,2.0,Positive,2636.0,Witt,592.0,France,Female,27.0,4.0,0.0,2.0,1.0,1.0,18356925.0,0.0
15595228.0,490.0,3.0,Yes,2992.0,True,PayPal,3.0,20.0,39.0,Low,3.0,410.0,7.0,31.0,Mobile,00,1.0,Positive,2971.0,Wanliss,815.0,France,Male,45.0,7.0,0.0,1.0,0.0,1.0,5288523.0,0.0
